name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW
Carlos_Sánchez_518,0,0,0,0,0,0,0,0,0,0.0,0,0,518,0,0,5,0,0,0,0.0,518,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,1,0,15025,0,0,0,0,4,0.0,0,0,0,0,45,False,0,0,1
Cenk_Tosun_177,1,24,0,0,0,18,0,1,17,17.2,0,0,177,0,0,10,0,2,0,5.3,177,25.0,1,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,80,0,1,20,0,0,0,0,3,0,1,0,302582,2,1,0,2,2,11.0,5,0,0,0,70,False,0,0,1
Cesc_Fàbregas_123,0,0,0,0,0,0,0,0,0,0.0,0,0,123,0,0,4,0,0,0,0.0,123,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,67338,0,0,0,3,0,0.0,0,0,0,0,65,False,0,0,1
Chancel_Mbemba_316,0,0,0,0,0,0,0,0,0,0.0,0,0,316,0,0,7,0,0,0,0.0,316,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,12652,0,0,0,2,1,0.0,0,0,0,0,40,True,0,0,1
Charlie_Austin_348,0,10,0,0,0,5,1,0,7,21.8,0,0,348,0,0,8,2,0,0,3.5,348,5.2,2,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,71,0,0,4,0,0,0,0,2,0,1,0,85810,1,0,0,0,0,8.0,2,0,0,0,60,True,0,0,1
Charlie_Daniels_28,0,48,0,0,0,22,1,5,37,17.0,1,0,28,0,0,2,1,0,0,3.2,28,13.4,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,5,0,0,0,0,7,0,1,0,834188,1,0,0,0,2,2.0,5,0,0,0,45,True,0,1,1
Charlie_Taylor_74,0,0,0,0,0,2,0,0,0,0.0,0,0,74,0,0,8,1,0,0,0.0,74,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,3,0,0,16,0,0,0,0,0,0,1,0,11525,0,0,0,0,0,0.0,1,0,0,0,45,False,0,0,1
Cheikhou_Kouyaté_412,0,2,0,0,0,3,0,0,1,0.0,0,0,412,0,0,3,0,0,0,2.2,412,5.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,2,0,0,9,0,0,0,0,1,0,1,0,27371,0,0,0,2,0,17.0,1,0,0,0,50,False,0,0,1
Christian_Atsu_320,0,5,0,0,0,4,0,0,4,14.0,2,0,320,0,0,7,0,0,0,2.1,320,6.2,1,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,21,1,1,17,0,0,0,0,2,0,1,0,9385,3,1,1,2,1,1.0,1,0,0,0,55,True,0,0,1
Christian_Benteke_152,0,28,1,0,0,9,1,1,14,24.0,2,0,152,0,0,3,2,0,0,8.6,152,13.6,2,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,82,0,0,9,0,0,0,0,2,0,1,0,54689,2,0,0,2,0,48.0,2,0,0,0,65,False,0,0,1
Christian_Eriksen_364,0,55,0,0,0,15,0,2,47,72.3,0,0,364,0,0,7,0,1,0,10.4,364,19.2,5,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,1,15,0,0,0,0,6,0,1,0,840208,3,0,1,2,1,12.0,2,0,0,0,95,False,0,0,1
Christian_Fuchs_216,0,0,0,0,0,0,0,0,0,0.0,0,0,216,0,0,6,0,0,0,0.0,216,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,46271,0,0,0,1,2,0.0,0,0,0,0,45,False,0,0,1
Christian_Kabasele_380,0,47,0,1,0,17,1,2,35,0.2,0,0,380,0,0,9,0,0,0,3.0,380,8.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,2,0,1,0,34071,0,0,1,0,2,22.0,6,0,0,0,45,True,0,0,1
Christopher_Schindler_192,0,29,0,0,0,6,0,7,26,0.2,0,0,192,0,0,4,1,3,0,2.0,192,20.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,6,0,1,0,0,6,0,1,0,164951,0,1,0,3,0,0.0,0,0,0,0,45,True,0,1,1
Chris_Löwe_193,0,20,0,0,0,9,0,1,15,15.8,0,0,193,0,0,4,0,2,0,2.3,193,7.6,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,70,1,1,6,0,0,0,0,0,0,1,0,8906,0,1,0,3,0,0.0,1,0,0,0,45,True,0,0,1
Chris_Smalling_284,0,0,0,0,0,0,0,0,0,0.0,0,0,284,0,0,6,0,0,0,0.0,284,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,11,0,0,0,0,0,0,1,0,165459,0,0,0,1,2,0.0,0,0,0,0,60,True,0,0,1
Chris_Wood_87,0,16,0,0,0,2,1,1,12,2.8,0,0,87,0,0,8,1,0,0,6.1,87,5.8,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,72,3,0,16,0,0,0,0,3,0,1,0,24309,1,0,0,0,0,52.0,2,0,0,0,65,False,0,0,1
Ciaran_Clark_311,0,33,0,0,0,9,0,5,22,0.7,0,0,311,0,0,7,1,2,0,4.5,311,18.4,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,17,0,0,0,0,6,0,1,0,10582,1,1,1,2,1,26.0,1,0,0,0,45,True,0,0,1
Claudio_Bravo_261,0,0,0,0,0,0,0,0,0,0.0,0,0,261,0,0,1,0,0,0,0.0,261,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11627,0,0,0,2,0,0.0,0,0,0,0,50,False,0,0,1
Collin_Quaner_209,0,0,0,0,0,0,0,0,0,0.0,0,0,209,0,0,4,0,0,0,0.0,209,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,281907,0,0,0,3,0,0.0,0,0,0,0,45,True,0,0,1
Connor_Wickham_444,0,0,0,0,0,0,0,0,0,0.0,0,0,444,0,0,3,0,0,0,0.0,444,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,9,0,0,0,0,0,0,1,0,9466,0,0,0,2,0,0.0,0,0,0,0,50,False,0,0,1
Conor_Coady_430,0,63,0,0,0,14,0,2,58,0.5,0,0,430,0,0,10,0,2,0,1.5,430,14.6,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,90,0,0,8,0,0,0,0,4,0,1,0,30913,0,0,0,2,2,0.0,1,0,0,0,45,True,0,0,1
Craig_Cathcart_376,0,50,0,0,0,23,1,3,39,0.6,0,0,376,0,0,9,1,0,0,1.7,376,10.4,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,5,0,1,0,4273,0,1,0,0,2,6.0,6,0,0,0,45,True,0,0,1
Cuco_Martina_163,0,0,0,0,0,0,0,0,0,0.0,0,0,163,0,0,10,0,0,0,0.0,163,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,20,0,0,0,0,0,0,1,0,9177,0,0,0,2,2,0.0,0,0,0,0,45,False,0,0,1
Cyrus_Christie_460,0,67,0,0,0,12,0,4,59,19.3,0,0,460,0,0,3,1,2,0,4.6,460,17.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,7,0,0,0,0,2,0,1,0,14289,3,1,0,2,0,9.0,1,0,0,0,45,True,0,0,1
Cédric_Soares_332,0,11,0,0,0,4,0,2,9,1.3,0,0,332,0,0,8,0,0,0,0.8,332,4.2,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,55,0,0,4,0,0,0,0,1,0,1,0,398975,0,0,0,0,0,2.0,1,0,0,0,45,True,0,0,1
César_Azpilicueta_113,0,76,0,0,0,29,1,6,70,9.9,1,0,113,0,0,4,0,0,0,3.3,113,22.6,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,10,0,0,0,0,8,0,1,0,745918,2,0,0,3,0,0.0,6,0,0,0,65,False,0,0,1
Daley_Blind_290,0,0,0,0,0,0,0,0,0,0.0,0,0,290,0,0,6,0,0,0,0.0,290,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,11,0,0,0,0,0,0,1,0,868,0,0,0,1,2,0.0,0,0,0,0,50,True,0,0,1
Dale_Stephens_56,0,51,0,0,0,14,0,6,44,11.8,1,0,56,0,0,9,2,2,0,3.8,56,21.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,18,0,0,0,0,11,0,1,0,549320,2,2,1,0,2,4.0,1,0,0,0,45,False,0,1,1
Daniel_Amartey_226,0,37,0,0,0,6,0,3,31,13.1,0,0,226,0,0,6,2,1,0,1.4,226,0.8,1,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,62,0,0,14,0,1,0,0,4,0,1,0,11148,1,1,0,1,2,0.0,1,0,0,0,45,False,0,1,1
Daniel_Drinkwater_128,0,0,0,0,0,0,0,0,0,0.0,0,0,128,0,0,4,0,0,0,0.0,128,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,9829,0,0,0,3,0,0.0,0,0,0,0,50,False,0,0,1
Daniel_Sturridge_472,0,6,0,0,0,26,0,0,5,2.5,0,0,472,0,0,5,1,0,1,8.8,472,35.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,3,0,0,19,0,0,0,0,0,0,1,0,47395,0,0,0,0,4,50.0,5,0,0,0,60,True,0,0,1
Danilo Luiz_da Silva_266,0,0,0,0,0,0,0,0,0,0.0,0,0,266,0,0,1,0,0,0,0.0,266,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53010,0,0,0,2,0,0.0,0,0,0,0,55,False,0,0,1
Danny_Batth_428,0,0,0,0,0,0,0,0,0,0.0,0,0,428,0,0,10,0,0,0,0.0,428,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,8,0,0,0,0,0,0,1,0,97934,0,0,0,2,2,0.0,0,0,0,0,40,True,0,0,1
Danny_Ings_258,0,18,0,0,0,6,0,0,14,41.8,2,0,258,0,0,8,1,0,0,6.4,258,6.0,4,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,34,1,0,4,0,0,0,0,1,0,1,0,82610,0,1,3,0,0,16.0,1,0,0,0,55,True,0,0,1
Danny_Rose_354,0,0,0,0,0,0,0,0,0,0.0,0,0,354,0,0,7,0,0,0,0.0,354,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,69060,0,0,0,2,1,0.0,0,0,0,0,60,False,0,0,1
Danny_Simpson_217,0,0,0,0,0,0,0,0,0,0.0,0,0,217,0,0,6,0,0,0,0.0,217,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,20221,0,0,0,1,2,0.0,0,0,0,0,45,False,0,0,1
Danny_Ward_105,0,6,0,0,0,3,0,0,2,1.1,0,0,105,0,0,2,0,1,0,0.1,105,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,28,0,0,2,0,0,0,0,0,0,1,0,15437,0,0,0,0,2,0.0,1,0,0,0,45,False,0,0,1
Danny_Ward_457,0,0,0,0,0,0,0,0,0,0.0,0,0,457,0,0,6,0,0,0,0.0,457,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,11225,0,0,0,1,2,0.0,0,0,0,0,45,False,0,0,1
Danny_Welbeck_21,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,1,0,0,0,0.0,21,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,28663,0,0,0,2,0,0.0,0,0,0,0,65,True,0,0,1
Danny_Williams_204,0,0,0,0,0,0,0,0,0,0.0,0,0,204,0,0,4,0,0,0,0.0,204,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,562,0,0,0,3,0,0.0,0,0,0,0,45,True,0,0,1
Dan_Gosling_37,0,73,0,0,0,12,1,4,56,10.4,2,0,37,0,0,2,0,0,0,3.5,37,23.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,5,0,0,0,0,7,0,1,0,5035,2,0,1,0,2,1.0,3,0,0,0,50,True,0,0,1
Daryl_Janmaat_381,0,37,0,0,1,25,1,7,23,6.3,2,0,381,0,0,9,1,0,0,4.3,381,15.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,3,0,0,0,0,7,0,1,0,24868,1,1,1,0,2,21.0,7,0,0,0,50,True,0,0,1
David Junior_Hoilett_99,0,20,0,0,0,6,0,4,16,25.4,1,0,99,0,0,2,2,2,0,4.5,99,11.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,1,1,2,0,0,0,0,4,0,1,0,20590,3,0,0,0,2,8.0,2,0,0,0,55,False,0,0,1
Davide_Zappacosta_120,0,0,0,0,0,0,0,0,0,0.0,0,0,120,0,0,4,0,0,0,0.0,120,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,14783,0,0,0,3,0,0.0,0,0,0,0,55,False,0,0,1
David_Brooks_42,0,25,0,1,0,3,1,1,17,2.8,0,0,42,0,0,2,1,0,0,2.5,42,3.4,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,66,0,0,5,0,0,0,0,5,0,1,0,3963,1,1,1,0,2,19.0,3,0,0,0,50,True,0,0,1
David_Button_179,0,0,0,0,0,0,0,0,0,0.0,0,0,179,0,0,9,0,0,0,0.0,179,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,1,0,85325,0,0,0,0,2,0.0,0,0,0,0,40,False,0,0,1
David_De Gea_282,0,20,0,0,0,15,0,2,5,0.0,0,0,282,0,0,6,0,1,0,2.1,282,21.2,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,0,0,11,0,0,0,0,6,0,1,3,1357478,0,0,0,1,2,0.0,3,0,0,0,60,True,0,0,1
David_Luiz Moreira Marinho_116,0,93,0,0,0,27,1,5,86,2.0,1,0,116,0,0,4,1,0,0,2.2,116,20.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,10,0,0,0,0,8,0,1,0,160332,0,1,0,3,0,0.0,5,0,0,0,55,False,0,1,1
David_Silva_271,0,0,0,0,0,0,0,0,0,0.0,0,0,271,0,0,1,0,0,0,0.0,271,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,234240,0,0,0,2,0,0.0,0,0,0,0,85,False,0,0,1
Davinson_Sánchez_359,1,73,1,1,0,24,0,11,67,11.4,0,0,359,0,0,7,0,1,0,6.2,359,35.6,1,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,15,0,0,0,0,2,0,1,0,122431,0,0,3,2,1,15.0,5,0,0,0,60,False,0,0,1
Davy_Klaassen_171,0,0,0,0,0,0,0,0,0,0.0,0,0,171,0,0,10,0,0,0,0.0,171,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,20,0,0,0,0,0,0,1,0,802,0,0,0,2,2,0.0,0,0,0,0,60,False,0,0,1
Davy_Pröpper_60,0,38,0,0,0,9,0,7,32,1.5,1,0,60,0,0,9,3,2,0,2.3,60,12.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,18,0,0,0,0,7,0,1,0,8887,5,1,1,0,2,9.0,2,0,0,0,50,False,0,0,1
DeAndre_Yedlin_310,0,40,0,0,0,6,0,3,27,1.2,0,0,310,0,0,7,1,2,0,0.8,310,6.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,90,0,0,17,0,0,0,0,1,0,1,0,81314,1,1,1,2,1,1.0,1,0,0,0,45,True,0,0,1
Declan_Rice_406,0,24,0,0,0,5,0,1,22,0.6,0,0,406,0,0,5,0,2,0,0.4,406,3.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,45,0,0,12,0,0,0,0,1,0,1,0,16061,0,1,0,0,4,0.0,0,0,0,0,45,False,0,0,1
Dejan_Lovren_239,0,0,0,0,0,0,0,0,0,0.0,0,0,239,0,0,5,0,0,0,0.0,239,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,347393,0,0,0,0,4,0.0,0,0,0,0,50,True,0,0,1
Demarai_Gray_225,0,37,0,0,0,15,0,3,30,8.2,5,0,225,0,0,6,0,2,0,6.1,225,14.4,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,0,0,14,0,0,0,0,4,0,1,0,44794,5,2,1,1,2,38.0,2,0,0,0,55,False,0,0,1
Denis_Odoi_181,0,0,0,0,0,0,0,0,0,0.0,0,0,181,0,0,3,0,0,0,0.0,181,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,7,0,0,0,0,0,0,1,0,12353,0,0,0,2,0,0.0,0,0,0,0,45,True,0,0,1
Diego_Rico_473,0,0,0,0,0,0,0,0,0,0.0,0,0,473,0,0,2,0,0,0,0.0,473,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1514,0,0,0,0,2,0.0,0,0,0,0,45,True,0,0,1
Diogo_Jota_432,1,32,0,0,0,15,0,2,25,9.8,3,0,432,0,0,10,2,2,0,1.9,432,4.2,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,90,0,1,8,0,0,0,0,3,0,1,0,314441,5,0,1,2,2,5.0,5,0,0,0,65,True,0,0,1
Domingos_Quina_517,0,0,0,0,0,0,0,0,0,0.0,0,0,517,0,0,9,0,0,0,0.0,517,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3648,0,0,0,0,2,0.0,0,0,0,0,45,True,0,0,1
Dominic_Calvert-Lewin_175,0,0,0,0,0,0,0,0,0,0.0,0,0,175,0,0,10,0,0,0,0.0,175,0.0,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,0,0,0,20,0,0,0,0,0,0,1,0,68885,0,0,0,2,2,0.0,0,0,0,0,55,False,0,0,1
Dominic_Solanke_259,0,0,0,0,0,0,0,0,0,0.0,0,0,259,0,0,5,0,0,0,0.0,259,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,17914,0,0,0,0,4,0.0,0,0,0,0,50,True,0,0,1
Dwight_Gayle_325,0,0,0,0,0,0,0,0,0,0.0,0,0,325,0,0,7,0,0,0,0.0,325,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,10803,0,0,0,2,1,0.0,0,0,0,0,60,True,0,0,1
Eden_Hazard_122,1,23,1,0,0,21,0,0,20,13.8,6,0,122,0,0,4,1,0,0,4.8,122,23.8,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,14,0,0,10,0,0,0,0,1,0,1,0,480326,0,0,0,3,0,10.0,4,0,0,0,105,False,0,0,1
Ederson_Santana de Moraes_260,0,37,0,0,1,27,1,0,24,0.0,0,0,260,0,1,1,0,0,0,2.1,260,21.4,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,90,0,0,1,0,0,0,0,13,0,1,3,796937,0,0,0,2,0,0.0,8,0,0,0,55,False,0,0,1
Edimilson_Fernandes_416,0,0,0,0,0,0,0,0,0,0.0,0,0,416,0,0,5,0,0,0,0.0,416,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,1,0,16169,0,0,0,0,4,0.0,0,0,0,0,45,False,0,0,1
Eldin_Jakupovic_214,0,0,0,0,0,0,0,0,0,0.0,0,0,214,0,0,6,0,0,0,0.0,214,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,6756,0,0,0,1,2,0.0,0,0,0,0,45,False,0,0,1
Elias_Kachunga_212,0,0,0,0,0,0,0,0,0,0.0,0,0,212,0,0,4,0,0,0,0.0,212,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5521,0,0,0,3,0,0.0,0,0,0,0,50,True,0,0,1
Emerson_Hyndman_41,0,0,0,0,0,0,0,0,0,0.0,0,0,41,0,0,2,0,0,0,0.0,41,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,1,0,3650,0,0,0,0,2,0.0,0,0,0,0,45,True,0,0,1
Emerson_Palmieri dos Santos_121,0,0,0,0,0,0,0,0,0,0.0,0,0,121,0,0,4,0,0,0,0.0,121,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,9242,0,0,0,3,0,0.0,0,0,0,0,55,False,0,0,1
Eric_Bailly_291,0,24,0,0,0,13,0,8,23,0.3,1,0,291,0,0,6,0,1,0,2.4,291,23.4,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,90,0,0,11,0,0,0,0,6,0,1,0,133757,0,0,0,1,2,0.0,2,0,0,0,55,True,0,0,1
Eric_Dier_361,0,55,0,0,0,15,0,9,48,5.4,0,0,361,0,0,7,2,1,0,2.8,361,22.2,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,87,0,0,15,0,0,0,0,4,0,1,0,109552,1,3,0,2,1,0.0,1,0,0,0,50,False,0,1,1
Erik_Durm_461,0,0,0,0,0,0,0,0,0,0.0,0,0,461,0,0,4,0,0,0,0.0,461,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,1,0,13149,0,0,0,3,0,0.0,0,0,0,0,45,True,0,0,1
Erik_Lamela_363,0,0,0,0,0,0,0,0,0,0.0,0,0,363,0,0,7,0,0,0,0.0,363,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,4017,0,0,0,2,1,0.0,0,0,0,0,65,False,0,0,1
Ethan_Ampadu_130,0,0,0,0,0,0,0,0,0,0.0,0,0,130,0,0,4,0,0,0,0.0,130,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,1,0,3328,0,0,0,3,0,0.0,0,0,0,0,45,False,0,0,1
Etienne_Capoue_389,0,56,0,0,0,8,1,4,41,2.9,2,0,389,0,0,9,4,0,0,2.2,389,9.8,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,3,0,0,0,0,7,0,1,0,14003,1,2,2,0,2,9.0,2,0,0,0,50,True,0,1,1
Ezequiel_Schelotto_53,0,0,0,0,0,0,0,0,0,0.0,0,0,53,0,0,9,0,0,0,0.0,53,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,1,0,118425,0,0,0,0,2,0.0,0,0,0,0,40,False,0,0,1
Fabian_Delph_269,0,0,0,0,0,0,0,0,0,0.0,0,0,269,0,0,1,0,0,0,0.0,269,0.0,0,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18028,0,0,0,2,0,0.0,0,0,0,0,55,False,0,0,1
Fabian_Schär_482,0,0,0,0,0,0,0,0,0,0.0,0,0,482,0,0,7,0,0,0,0.0,482,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,17090,0,0,0,2,1,0.0,0,0,0,0,50,True,0,0,1
Fabio Henrique_Tavares_255,0,0,0,0,0,0,0,0,0,0.0,0,0,255,0,0,5,0,0,0,0.0,255,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,51015,0,0,0,0,4,0.0,0,0,0,0,60,True,0,0,1
Fabián_Balbuena_464,0,36,0,0,0,16,0,10,34,0.0,0,0,464,0,0,5,2,4,0,3.8,464,21.4,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,0,12,0,0,0,0,2,0,1,0,16348,0,2,0,0,4,17.0,-1,0,0,0,45,False,0,1,1
Fabricio_Agosto Ramírez_474,0,19,0,0,0,20,0,0,15,0.0,0,0,474,1,0,3,0,2,0,5.0,474,49.8,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,7,0,0,0,0,10,0,1,7,13175,0,0,0,2,0,0.0,3,0,0,0,45,True,0,0,1
Federico_Fernández_516,0,0,0,0,0,0,0,0,0,0.0,0,0,516,0,0,7,0,0,0,0.0,516,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,10427,0,0,0,2,1,0.0,0,0,0,0,45,True,0,0,1
Felipe Anderson_Pereira Gomes_465,0,26,0,0,0,10,0,2,22,26.8,3,0,465,0,0,5,0,3,0,4.4,465,15.2,2,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,61,0,0,12,0,0,0,0,6,0,1,0,183158,4,0,0,0,4,2.0,2,0,0,0,70,False,0,0,1
Fernando_Llorente_371,0,0,0,0,0,0,0,0,0,0.0,0,0,371,0,0,7,0,0,0,0.0,371,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,1,0,15635,0,0,0,2,1,0.0,0,0,0,0,60,False,0,0,1
Fernando_Luiz Rosa_272,0,52,0,0,0,12,1,1,44,11.8,1,0,272,0,0,1,1,0,0,1.9,272,7.6,1,2018-08-12T15:00:00Z,12 Aug 16:00,0,0,90,0,0,1,0,0,0,0,9,0,1,0,328372,2,0,0,2,0,0.0,3,0,0,0,55,False,0,0,1
Filip_Benkovic_501,0,0,0,0,0,0,0,0,0,0.0,0,0,501,0,0,6,0,0,0,0.0,501,0.0,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,0,0,0,14,0,0,0,0,0,0,1,0,2899,0,0,0,1,2,0.0,0,0,0,0,50,False,0,0,1
Florent_Hadergjonaj_197,0,38,0,0,0,12,0,1,27,19.0,0,0,197,0,0,4,0,3,0,3.0,197,11.4,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,6,0,0,0,0,11,0,1,0,4294,1,0,0,3,0,0.0,1,0,0,0,45,True,0,0,1
Florian_Lejeune_314,0,0,0,0,0,0,0,0,0,0.0,0,0,314,0,0,7,0,0,0,0.0,314,0.0,0,2018-08-11T11:30:00Z,11 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,1440,0,0,0,2,1,0.0,0,0,0,0,45,True,0,0,1
